HealthSystem,Name,ProviderType,Adr1,Adr2,City,State,ZipCode,Phone,Lat,Lng,Services
Ascension,Ascension St. Mary's Hospital Imaging,,800 South Washington Ave,,Saginaw,MI,48601,989-907-8000,43.4251,-83.9391,Imaging
Ascension,Ascension St. Mary's Hospital Imaging at Towne Centre,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-497-3000,43.4739,-83.965,Imaging
Ascension,Ascension St. Mary's Hospital Imaging at Birch Run,,9900 Birch Run Rd,,Birch Run,MI,48415,989-624-1500,43.2494,-83.7569,Imaging
Ascension,Ascension St. Mary's Hospital Sleep Medicine,,800 South Washington Ave,,Saginaw,MI,48601,989-497-3138,43.4251,-83.9391,Specialty Care
Ascension,Ascension Standish Hospital,,805 West Cedar St,,Standish,MI,48658,989-846-4521,43.9819,-83.9688,Emergency Care & Express Care & Hospital/Medical Center & Imaging & Laboratory & Primary Care/Clinic
Ascension,Ascension Medical Group Saginaw Valley Pediatrics,,5821 North Colony Dr,,Saginaw,MI,48638,989-797-1041,43.4164,-84.0305,Primary Care/Clinic
Ascension,Ascension St. Mary's Hospital Spine Center,,4901 Towne Centre Rd,,Saginaw,MI,48604,989-498-5100,43.4787,-83.9645,Specialty Care
Ascension,Ascension St. Mary's Hospital Cardiac Rehab,,1015 South Washington Ave,,Saginaw,MI,48601,989-907-8733,43.4236,-83.9456,Specialty Care
Ascension,Ascension Medical Group Pulmonary & Critical Care,,1015 South Washington Ave,,Saginaw,MI,48601,989-907-8733,43.4236,-83.9456,Specialty Care
Ascension,Ascension Medical Group Riverfront Cardiology,,1015 South Washington Ave,,Saginaw,MI,48601,989-754-3000,43.4236,-83.9456,Specialty Care
Ascension,Ascension St. Mary's Hospital Surgery Center at Towne Centre,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-497-3001,43.4739,-83.965,Specialty Care
Ascension,Ascension St. Mary's Hospital Wound Care & Hyperbaric Center,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-497-3214,43.4739,-83.965,Specialty Care
Ascension,Ascension St. Mary's Hospital Respite Care - Howard,,801 Howard St,,Saginaw,MI,48607,989-907-7348,43.4241,-83.9369,
Ascension,Ascension St. Mary's Hospital Respite Care - Davis,,7540 Davis Rd,,Saginaw,MI,48604,989-753-0824,43.5163,-83.9545,
Ascension,Ascension Medical Group Heritage Family Physicians,,3570 Shattuck Rd,,Saginaw,MI,48603,989-792-5353,43.4514,-83.987,Primary Care/Clinic
Ascension,Ascension St. Mary's Hospital Heart Care,,800 South Washington Ave,,Saginaw,MI,48601,989-907-8000,43.4251,-83.9391,Specialty Care
Ascension,Ascension St. Maryâ€™s Hospital Towne Centre Emergency Care,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-497-3000,43.4739,-83.965,Emergency Care
Ascension,Ascension St. Mary's Hospital Digestive Care,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-497-3151,43.4739,-83.965,Specialty Care
Ascension,Ascension St. Mary's Hospital Emergency Care,,800 South Washington Ave,,Saginaw,MI,48601,989-907-8200,43.4252,-83.9401,Emergency Care
Ascension,Ascension Field Neuroscience Institute,,4677 Towne Centre Rd,,Saginaw,MI,48604,989-497-3117,43.475,-83.9646,Specialty Care
Ascension,Ascension St. Mary's Hospital Lab Services,,3570 Shattuck Rd,,Saginaw,MI,48603,989-907-8952,43.4514,-83.987,Laboratory
Ascension,Ascension Medical Group Orthopedics - Towne Centre,,4701 Towne Centre Rd #303,,Saginaw,MI,48604,989-790-6719,43.4755,-83.9652,Specialty Care
Ascension,Ascension St. Mary's Hospital Physical Therapy,,5810 Gratiot Rd A,,Saginaw,MI,48638,989-791-3771,43.416,-84.0299,Specialty Care
Ascension,Ascension Medical Group Pulmonary & Critical Care,,1015 South Washington Ave,,Saginaw,MI,48601,989-907-7636,43.4236,-83.9456,Specialty Care
Ascension,Ascension Michigan Lab Services at S. Washington,,800 South Washington Ave,,Saginaw,MI,48601,989-907-8000,43.4251,-83.9391,Laboratory
Ascension,Ascension St. Mary's Hospital Neurosciences,,800 South Washington Ave,,Saginaw,MI,48601,855-298-9888,43.4251,-83.9391,Specialty Care
Ascension,Ascension Michigan Lab Services at Town Centre,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-497-3000,43.4739,-83.965,Laboratory
Ascension,Ascension St. Mary's Hospital Mammography at Town Centre,,4599 Towne Centre Rd,,Saginaw,MI,48604,989-907-8222,43.4739,-83.965,Imaging
Ascension,Ascension Standish Orthopedic Walk-In Clinic,,805 W. Cedar Street,,Standish,MI,48658,989-790-6719,43.9819,-83.9688,Primary Care/Clinic
Ascension,Ascension St. Mary's Hospital Lab Services,,1027 West Genesee St,,Frankenmuth,MI,48734,989-652-5210,43.3352,-83.7559,Laboratory
Ascension,Ascension Medical Group Frankenmuth Family Physicians,,1027 West Genesee St,,Frankenmuth,MI,48734,989-652-5220,43.3352,-83.7559,Laboratory
Ascension,Ascension Medical Group Bay City Family Physicians,,4040 North Euclid Ave B50,,Bay City,MI,48706,989-671-9153,43.6229,-83.9156,Primary Care/Clinic
Ascension,Ascension Medical Group Birch Run Urgent Care,,9900 Birch Run Rd,,Birch Run,MI,48415,989-624-1575,43.2494,-83.7569,Urgent Care
Ascension,Ascension Standish Hospital Emergency Care,,805 West Cedar St,,Standish,MI,48658,989-846-3531,43.9819,-83.9688,Emergency Care
Ascension,Ascension Standish Hospital Imaging,,805 West Cedar St,,Standish,MI,48658,989-846-3470,43.9819,-83.9688,Imaging
Ascension,Ascension Standish Hospital Mammography,,805 West Cedar St,,Standish,MI,48658,989-846-3490,43.9819,-83.9688,Imaging
Ascension,Ascension Michigan Lab Services,,805 West Cedar St,,Standish,MI,48658,989-846-4521,43.9819,-83.9688,Laboratory
Ascension,Ascension Standish Hospital Physical Therapy,,805 West Cedar St,,Standish,MI,48658,989-846-3515,43.9819,-83.9688,Specialty Care
Ascension,Ascension Standish Hospital Skilled Nursing,,800 West Cedar St,,Standish,MI,48658,989-846-3441,43.9828,-83.9672,Specialty Care
Ascension,Ascension Standish Hospital Standish Family Medicine,,805 West Cedar St,,Standish,MI,48658,989-846-4888,43.9819,-83.9688,Primary Care/Clinic
Ascension,Ascension Medical Group Vassar Family Medicine,,1212 West Saginaw Rd,,Vassar,MI,48768,989-823-5020,43.3782,-83.6032,Imaging & Laboratory & Primary Care/Clinic
Ascension,Ascension St. Mary's Hospital Imaging at W. Saginaw,,1212 West Saginaw Rd,,Vassar,MI,48768,989-823-5020,43.3776,-83.6022,Imaging
Ascension,Ascension St. Mary's Hospital Physical Therapy,,1212 West Saginaw Rd,,Vassar,MI,48768,989-823-2219,43.3776,-83.6022,Specialty Care
Ascension,Ascension Michigan Lab Services at W. Saginaw,,1212 West Saginaw Rd,,Vassar,MI,48768,989-823-5020,43.3776,-83.6022,Laboratory
Ascension,Ascension St. Mary's Hospital Seton Cancer Institute - West Branch,,2431 Michigan 30,,West Branch,MI,48661,989-343-3600,44.2637,-84.2463,Specialty Care
Ascension,Ascension St. Mary's Hospital Health Center at Birch Run,,9900 Birch Run Rd,,Birch Run,MI,48415,989-624-1500,43.2494,-83.7569,Imaging & Laboratory
Ascension,Ascension Michigan Lab Services at Birch Run,,9900 Birch Run Rd,,Birch Run,MI,48415,989-624-1500,43.2494,-83.7569,Laboratory
Ascension,Ascension St. Mary's Hospital Physical Therapy,,9900 Birch Run Rd,,Birch Run,MI,48415,989-624-1518,43.2494,-83.7569,Specialty Care
Ascension,Ascension St. Joseph Hospital Au Gres Family Clinic,,3210 North Huron Rd,,Tawas City,MI,48763,989-876-7104,44.1867,-83.5622,Primary Care/Clinic
Ascension,Ascension St. Mary's Hospital Health Center at West Brady,,1600 Brady St,,Chesaning,MI,48616,989-845-1800,43.1881,-84.1354,Imaging & Laboratory
Ascension,Ascension Michigan Lab Services at West Brady,,1600 West Brady Rd,,Chesaning,MI,48616,989-845-1800,43.1883,-84.1353,Laboratory
Ascension,Ascension St. Mary's Hospital Imaging at West Brady,,1600 Brady St,,Chesaning,MI,48616,989-845-1800,43.1881,-84.1354,Imaging
Ascension,Ascension St. Mary's Hospital Physical Therapy at West Brady,,1600 West Brady Rd,,Chesaning,MI,48616,989-845-1808,43.1881,-84.1354,Specialty Care
Ascension,Ascension St. Mary's Hospital Mammography at West Brady,,1600 West Brady Rd,,Chesaning,MI,48616,989-845-1800,43.1883,-84.1353,Imaging
Ascension,Ascension Medical Group Walk-in Clinic,,5810 Gratiot Rd B,,Saginaw,MI,48638,989-790-3650,43.416,-84.0299,Express Care
Ascension,Ascension St. Mary's Hospital Bariatric Center,,1015 South Washington Ave.,,,,,,,,
Ascension,Lourdes Primary Care Robinson Street,,276 Robinson St,,Binghamton,NY,13904,607-722-2769,42.1079,-75.8787,Express Care & Primary Care/Clinic
Ascension,Lourdes Walk-In Owego,,500 5th Ave,,Owego,NY,13827,607-972-2335,42.1059,-76.2495,Urgent Care
Ascension,Lourdes Orthopedic Sports Medicine Riverside,,240 Riverside Dr,,Johnson City,NY,13790,607-798-9356,42.0993,-75.9575,Specialty Care
Ascension,Lourdes Vestal Rehab Services,,1020 Vestal Parkway East,,Vestal,NY,13850,607-786-3026,42.0903,-76.0349,Specialty Care
Ascension,Lourdes Wound Care,,169 Riverside Dr,,Binghamton,NY,13905,607-798-6166,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Pulmonology,,161 Riverside Dr M05,,Binghamton,NY,13905,607-798-5442,42.0915,-75.9356,Specialty Care
Ascension,Lourdes Primary Care Whitney Point,,2660 Main St,,Whitney Point,NY,13862,607-692-3600,42.3291,-75.9677,Primary Care/Clinic
Ascension,Lourdes Rehabilitation Services at 169 Riverside Dr.,,169 Riverside Dr,,Binghamton,NY,13905,607-798-5255,42.0915,-75.9362,Other
Ascension,Lourdes Orthopedic Sports Medicine Southside,,65 Pennsylvania Ave,,Binghamton,NY,13903,607-723-5393,42.0857,-75.916,Specialty Care
Ascension,Lourdes Vestal Internal Medicine,,3101 Shippers Rd #202,,Vestal,NY,13850,607-754-5342,42.1001,-76.0054,Primary Care/Clinic
Ascension,Lourdes Palliative Medicine,,169 Riverside Dr,,Binghamton,NY,13905,607-798-5418,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Hospice,,4102 Vestal Rd,,Vestal,NY,13850,607-798-5692,42.0974,-75.9753,Specialty Care
Ascension,Lourdes Regional Cancer Center,,169 Riverside Dr,,Binghamton,NY,13905,607-798-5230,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Women's and Children's Services,,169 Riverside Drive,,Binghamton,NY,13905,607-798-5519,42.0916,-75.9373,Specialty Care
Ascension,Lourdes Outpatient Laboratory,,169 Riverside Drive,,Binghamton,NY,13905,607-798-5216,42.0925,-75.9386,Specialty Care
Ascension,Lourdes Vascular,,161 Riverside Dr #105,,Binghamton,NY,13905,607-798-6185,42.0915,-75.9356,Specialty Care
Ascension,Hope Dispensary,,477 State Street,,Binghamton,NY,13901,607-584-9376,42.1088,-75.9059,Pharmacy
Ascension,Ascension Lourdes Vestal Medical Center,,3101 Shippers Road,,Vestal,NY,13850,607-754-5342,42.1001,-76.0076,Hospital/Medical Center & Imaging & Laboratory & Pharmacy & Primary Care/Clinic & Specialty Care
Ascension,Lourdes Childcare Center,,1 Aquinas St,,Binghamton,NY,13905,607-772-8110,42.1006,-75.939,Other
Ascension,Lourdes Walk-in Vestal,,3101 Shippers Road,,Vestal,NY,13850,607-251-2180,42.1,-76.0055,Urgent Care
Ascension,Lourdes Dermatology,,3101 Shippers Rd #102,,Vestal,NY,13850,607-251-2100,42.1001,-76.0054,Specialty Care
Ascension,Lourdes Center for Oral Health,,219 Front Street,,Binghamton,NY,13905,607-584-4545,42.1048,-75.9169,Specialty Care
Ascension,Lourdes Center for Family Health,,303 Main St,,Binghamton,NY,13905,607-798-8058,42.1093,-75.9421,Primary Care/Clinic
Ascension,Lourdes Podiatry,,161 Riverside Dr M08,,Binghamton,NY,13905,607-723-7454,42.0915,-75.9356,Specialty Care
Ascension,Lourdes Riverside Medical,,161 Riverside Dr #306,,Binghamton,NY,13905,607-798-6700,42.0915,-75.9356,Primary Care/Clinic
Ascension,Lourdes Physical Therapy Endwell,,519 Hooper Rd,,Endicott,NY,13760,607-754-7148,42.118,-76.0192,Specialty Care
Ascension,Lourdes Primary Care Chenango Bridge,,17 Chenango Bridge Rd,,Binghamton,NY,13901,607-772-2995,42.1691,-75.886,Primary Care/Clinic
Ascension,Lourdes Ear Nose & Throat,,161 Riverside Dr,,Binghamton,NY,13905,607-770-9050,42.0915,-75.9356,Specialty Care
Ascension,Lourdes Pediatrics,,161 Riverside Dr #206,,Binghamton,NY,13905,607-798-6176,42.0915,-75.9356,Primary Care/Clinic
Ascension,Lourdes Sleep Lab,,116 North Jensen Rd,,Vestal,NY,13850,607-798-5155,42.0976,-75.995,Specialty Care
Ascension,Lourdes Physical Therapy Vestal,,3101 Shippers Rd,,Vestal,NY,13850,607-251-2200,42.1001,-76.0054,Specialty Care
Ascension,Lourdes Primary Care,,161 Riverside Dr #306,,Binghamton,NY,13905,607-798-6700,42.0915,-75.9356,Primary Care/Clinic
Ascension,Lourdes Riverside Surgical,,169 Riverside Dr,,Binghamton,NY,13905,607-352-3550,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Primary Care Owego,,500 5th Ave,,Owego,NY,13827,607-687-1122,42.1059,-76.2495,Express Care & Primary Care/Clinic
Ascension,Ascension Lourdes Urology,,169 Riverside Dr Lobby,,,,,,,,
Ascension,Lourdes Youth Services,,185 Court St,,Binghamton,NY,13901,607-584-4500,42.1,-75.9057,Other
Ascension,Lourdes Center for Pain & Wellness,,20 South Washington St,,Binghamton,NY,13903,607-251-2300,42.0905,-75.9154,Specialty Care
Ascension,Lourdes Hand Therapy,,174 Oakdale Road,,Johnson City,NY,13790,607-729-0044,42.1236,-75.9793,Specialty Care
Ascension,Lourdes Family Care Pharmacy,,169 Riverside Drive,,Binghamton,NY,13905,607-798-5944,42.0925,-75.9386,Pharmacy
Ascension,Lourdes at Home,,4102 Vestal Rd,,Vestal,NY,13850,607-772-1598,42.0974,-75.9753,Specialty Care
Ascension,Lourdes Cardiac Rehabilitation,,169 Riverside Dr,,Binghamton,NY,13905,607-798-5847,42.0915,-75.9362,Other
Ascension,Lourdes Center for Mental Health,,185 Court St,,Binghamton,NY,13901,607-584-4465,42.1,-75.9057,Specialty Care
Ascension,Lourdes Cardiology at 161 Riverside Drive,,161 Riverside Dr,,Binghamton,NY,13905,607-798-7100,42.0915,-75.9356,Specialty Care
Ascension,Ascension Lourdes Hyperbaric Oxygen Therapy Program,,169 Riverside Dr,,Binghamton,NY,13905,607-584-0011,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Cardiology at 169 Riverside Drive,,169 Riverside Drive,,Binghamton,NY,13905,607-798-7100,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Women's Health Center,,3101 Shippers Rd #106,,Vestal,NY,13850,607-251-2110,42.1001,-76.0054,Specialty Care & Mammography
Ascension,Lourdes Walk-in Robinson Street,,276 Robinson St,,Binghamton,NY,13904,607-771-7234,42.108,-75.8786,Urgent Care
Ascension,Lourdes Rehabilitation Services at 519 Hooper Rd.,,519 Hooper Rd #2,,Endicott,NY,13760,607-754-7148,42.118,-76.0192,Other
Ascension,Lourdes Riverside Hospital Birthing Center,,169 Riverside Dr,,Binghamton,NY,13905,607-798-5111,42.0915,-75.9362,Hospital/Medical Center & Specialty Care
Ascension,Lourdes Breast Care Center,,169 Riverside Dr,,Binghamton,NY,13905,607-798-6161,42.0915,-75.9362,Specialty Care & Mammography
Ascension,Lourdes Walk-In Chenango Bridge,,17 Chenango Bridge Rd,,Binghamton,NY,13901,607-763-8520,42.1691,-75.886,Urgent Care
Ascension,Lourdes Pediatrics,,161 Riverside Dr,,Binghamton,NY,13905,607-798-6176,42.0915,-75.9356,Primary Care/Clinic
Ascension,Our Lady of Lourdes Memorial Hospital,,169 Riverside Dr,,Binghamton,NY,13905,607-798-5111,42.0915,-75.9362,Emergency Care & Hospital/Medical Center & Imaging & Laboratory & Pharmacy & Specialty Care
Ascension,Lourdes Endocrinology,,169 Riverside Dr,,Binghamton,NY,13905,607-798-6701,42.0915,-75.9362,Specialty Care
Ascension,Lourdes Primary Care Richford,,13293 New York 38,,Richford,NY,13835,607-657-8521,42.3554,-76.2012,Primary Care/Clinic
Ascension,Lourdes Primary Care Hancock,,39 East Main St,,Hancock,NY,13783,607-637-5700,41.9552,-75.2812,Primary Care/Clinic
Ascension,Associates In Family Medicine,,105 Ridgehaven Dr,,Vestal,NY,13850,607-786-4822,42.0921,-76.0206,Primary Care/Clinic
Ascension,Lourdes Family Care Pharmacy Vestal,,3101 Shippers Road,,Vestal,NY,13850,607-251-2191,42.1001,-76.0076,Pharmacy
Ascension,Ascension Via Christi Cardiac and Pulmonary Rehabilitation Clinic,,848 Saint Francis,,Wichita,KS,67214,316-261-3270,37.6987,-97.3311,Specialty Care
Ascension,Ascension Via Christi CyberKnife Center,,825 North Emporia Ave,,Wichita,KS,67214,316-261-3200,37.6981,-97.3339,Specialty Care
Ascension,Ascension Via Christi Occupational Medicine on Maize,,501 North Maize Rd,,Wichita,KS,67212,316-721-5000,37.6903,-97.4633,Specialty Care
Ascension,Ascension Medical Group Via Christi Epilepsy Center and Neurology,,848 North Saint Francis #3949,,Wichita,KS,67214,316-268-8500,37.6987,-97.3311,Specialty Care
Ascension,Ascension Via Christi Home Medical in Dodge City,,2601 Central Ave,,Dodge City,KS,67801,620-227-7080,37.7781,-100.018,Other
Ascension,Ascension Via Christi Home Medical in Garden City,,322 North Main St,,Garden City,KS,67846,620-275-0863,37.9674,-100.873,Other
Ascension,Ascension Via Christi Occupational Health on Seth Child,,315 Seth Child Rd,,Manhattan,KS,66502,785-776-2813,39.1755,-96.6034,Specialty Care
Ascension,Ascension Via Christi Sleep Center on Carriage Parkway,,818 North Carriage Pkwy,,Wichita,KS,67208,316-651-2250,37.6981,-97.2706,Specialty Care
Ascension,Ascension Via Christi NewLife Center,,3600 East Harry St,,Wichita,KS,67218,316-268-5000,37.6662,-97.2931,Hospital/Medical Center & Specialty Care
Ascension,Ascension Via Christi Imaging on Woodlawn,,2734 North Woodlawn St,,Wichita,KS,67220,316-858-4091,37.7336,-97.2618,Imaging
Ascension,Ascension Via Christi Imaging at St. Joseph,,3600 East Harry St,,Wichita,KS,67218,316-689-6325,37.6662,-97.2931,Imaging
Ascension,Ascension Via Christi Home Medical in Wichita,,555 S Washington Ave Medical Equipment,,Wichita,KS,67211,316-265-4991,37.6781,-97.3273,Other
Ascension,Ascension Medical Group Via Christi on North St. Francis,,848 Saint Francis,,Wichita,KS,67214,316-268-5000,37.6987,-97.3311,Specialty Care
Ascension,Ascension Via Christi Hospital in Manhattan: Emergency Room,,1823 College Ave,,Manhattan,KS,66502,785-776-2800,39.2011,-96.5993,Emergency Care
Ascension,Ascension Via Christi Weight Management Bariatric in Wichita,,1151 North Rock Rd,,Wichita,KS,67206,316-689-5232,37.7039,-97.246,Specialty Care
Ascension,Ascension Via Christi Therapy Center on St. Francis,,929 N Saint Francis St Physical Therapy Clinic,,Wichita,,,,,,
Ascension,Ascension Living HOPE,,2622 West Central Ave,,Wichita,KS,67203,316-858-1111,37.6955,-97.3732,Other
Ascension,Ascension Medical Group Via Christi in Derby,,1640 Tall Tree Rd #100,,Derby,KS,67037,316-789-8222,37.5704,-97.2467,Primary Care/Clinic & Laboratory & Imaging & Specialty Care
Ascension,Ascension Via Christi Plastic Surgery & Aesthetics,,1947 North Founders Cir,,Wichita,KS,67206,316-613-4707,37.719,-97.198,Specialty Care
Ascension,Ascension at Home in Pittsburg,,3 Med Center Cir,,Pittsburg,KS,66762,620-231-3088,37.3791,-94.6833,Other
Ascension,Ascension Via Christi Pharmacy,,3311 East Murdock St,,Wichita,KS,67208,316-689-9280,37.6968,-97.2963,Pharmacy
Ascension,Ascension Via Christi Birth & Women's Center,,1823 College Ave.,,Manhattan,KS,66502,785-776-3322,39.2011,-96.5993,Hospital/Medical Center & Specialty Care
Ascension,Ascension Via Christi Clinic Family Medicine on Clifton,,1121 South Clifton Ave,,Wichita,KS,67218,316-689-5500,37.6676,-97.2951,Primary Care/Clinic
Ascension,Via Christi Mercy Clinic,,2711 South Rouse St E,,Pittsburg,KS,66762,620-232-2890,37.3786,-94.6859,Primary Care/Clinic
Ascension,Ascension Via Christi Sleep Center in Pittsburg,,3 Med Center Cir A,,Pittsburg,KS,66762,620-232-0491,37.3792,-94.6836,Specialty Care
